event_id,period_no,occ_year,occ_month,occ_day
140,95,95,1,1
141,95,95,1,1
142,96,96,1,1
143,97,97,1,1
144,99,99,1,1
145,99,99,1,1
146,99,99,1,1
147,100,100,1,1
148,102,102,1,1
149,102,102,1,1
150,106,106,1,1
151,107,107,1,1
152,107,107,1,1
153,108,108,1,1
154,110,110,1,1
155,110,110,1,1
156,110,110,1,1
157,110,110,1,1
158,111,111,1,1
159,111,111,1,1
160,111,111,1,1
161,112,112,1,1
162,112,112,1,1
163,113,113,1,1
164,113,113,1,1
165,113,113,1,1
166,113,113,1,1
167,113,113,1,1
168,114,114,1,1
169,115,115,1,1
170,116,116,1,1
171,117,117,1,1
172,117,117,1,1
173,118,118,1,1
174,118,118,1,1
175,119,119,1,1
176,119,119,1,1
177,122,122,1,1
178,123,123,1,1
179,124,124,1,1
180,124,124,1,1
181,125,125,1,1
182,125,125,1,1
183,125,125,1,1
184,126,126,1,1
185,128,128,1,1
186,128,128,1,1
187,129,129,1,1
188,130,130,1,1
189,130,130,1,1
190,130,130,1,1
191,131,131,1,1
192,131,131,1,1
193,135,135,1,1
194,137,137,1,1
195,137,137,1,1
196,137,137,1,1
197,138,138,1,1
198,138,138,1,1
199,139,139,1,1
200,139,139,1,1
201,140,140,1,1
202,140,140,1,1
203,141,141,1,1
204,141,141,1,1
205,141,141,1,1
206,144,144,1,1
207,144,144,1,1
208,146,146,1,1
209,147,147,1,1
210,147,147,1,1
211,148,148,1,1
212,149,149,1,1
213,149,149,1,1
214,149,149,1,1
215,150,150,1,1
216,151,151,1,1
217,152,152,1,1
218,152,152,1,1
219,153,153,1,1
220,153,153,1,1
221,154,154,1,1
222,154,154,1,1
223,155,155,1,1
224,155,155,1,1
225,156,156,1,1
226,158,158,1,1
227,159,159,1,1
228,159,159,1,1
229,160,160,1,1
230,160,160,1,1
231,161,161,1,1
232,161,161,1,1
233,161,161,1,1
234,161,161,1,1
235,162,162,1,1
236,163,163,1,1
237,164,164,1,1
238,165,165,1,1
239,167,167,1,1
240,167,167,1,1
241,167,167,1,1
242,168,168,1,1
243,169,169,1,1
244,170,170,1,1
245,171,171,1,1
246,171,171,1,1
247,171,171,1,1
248,171,171,1,1
249,172,172,1,1
250,173,173,1,1
251,174,174,1,1
252,174,174,1,1
253,175,175,1,1
254,175,175,1,1
255,176,176,1,1
256,177,177,1,1
257,178,178,1,1
258,180,180,1,1
259,180,180,1,1
260,181,181,1,1
261,181,181,1,1
262,181,181,1,1
263,183,183,1,1
264,183,183,1,1
265,184,184,1,1
266,184,184,1,1
267,185,185,1,1
268,186,186,1,1
269,189,189,1,1
270,189,189,1,1
271,189,189,1,1
272,189,189,1,1
273,190,190,1,1
274,192,192,1,1
275,193,193,1,1
276,194,194,1,1
277,194,194,1,1
278,195,195,1,1
279,196,196,1,1
280,196,196,1,1
281,197,197,1,1
282,198,198,1,1
283,198,198,1,1
284,198,198,1,1
285,199,199,1,1
286,199,199,1,1
287,200,200,1,1
288,200,200,1,1
289,201,201,1,1
290,203,203,1,1
291,204,204,1,1
292,204,204,1,1
293,204,204,1,1
294,204,204,1,1
295,205,205,1,1
296,206,206,1,1
297,206,206,1,1
298,207,207,1,1
299,207,207,1,1
300,208,208,1,1
301,208,208,1,1
302,208,208,1,1
303,208,208,1,1
304,210,210,1,1
305,210,210,1,1
306,211,211,1,1
307,212,212,1,1
308,212,212,1,1
309,213,213,1,1
310,214,214,1,1
311,214,214,1,1
312,215,215,1,1
313,215,215,1,1
314,215,215,1,1
315,216,216,1,1
316,216,216,1,1
317,217,217,1,1
318,217,217,1,1
319,218,218,1,1
320,218,218,1,1
321,218,218,1,1
322,218,218,1,1
323,219,219,1,1
324,219,219,1,1
325,219,219,1,1
326,221,221,1,1
327,224,224,1,1
328,224,224,1,1
329,224,224,1,1
330,224,224,1,1
331,225,225,1,1
332,225,225,1,1
333,227,227,1,1
334,227,227,1,1
335,227,227,1,1
336,228,228,1,1
337,228,228,1,1
338,229,229,1,1
339,230,230,1,1
340,230,230,1,1
341,231,231,1,1
342,231,231,1,1
343,231,231,1,1
344,231,231,1,1
345,232,232,1,1
346,233,233,1,1
347,233,233,1,1
348,234,234,1,1
349,235,235,1,1
350,235,235,1,1
351,235,235,1,1
352,236,236,1,1
353,236,236,1,1
354,237,237,1,1
355,239,239,1,1
356,240,240,1,1
357,241,241,1,1
358,242,242,1,1
359,243,243,1,1
360,243,243,1,1
361,243,243,1,1
362,244,244,1,1
363,244,244,1,1
364,245,245,1,1
365,246,246,1,1
366,246,246,1,1
367,247,247,1,1
368,247,247,1,1
369,248,248,1,1
370,249,249,1,1
371,249,249,1,1
372,249,249,1,1
373,249,249,1,1
374,250,250,1,1
375,251,251,1,1
376,251,251,1,1
377,254,254,1,1
378,254,254,1,1
379,255,255,1,1
380,259,259,1,1
381,260,260,1,1
382,261,261,1,1
383,262,262,1,1
384,262,262,1,1
385,263,263,1,1
386,263,263,1,1
387,264,264,1,1
388,264,264,1,1
389,264,264,1,1
390,265,265,1,1
391,265,265,1,1
392,266,266,1,1
393,266,266,1,1
394,267,267,1,1
395,268,268,1,1
396,270,270,1,1
397,271,271,1,1
398,272,272,1,1
399,273,273,1,1
400,275,275,1,1
401,277,277,1,1
402,279,279,1,1
403,279,279,1,1
404,280,280,1,1
405,283,283,1,1
406,284,284,1,1
407,285,285,1,1
408,285,285,1,1
409,287,287,1,1
410,287,287,1,1
411,288,288,1,1
412,289,289,1,1
413,290,290,1,1
414,290,290,1,1
415,290,290,1,1
416,291,291,1,1
417,291,291,1,1
418,292,292,1,1
419,292,292,1,1
420,292,292,1,1
421,292,292,1,1
422,293,293,1,1
423,294,294,1,1
424,294,294,1,1
425,295,295,1,1
426,297,297,1,1
427,297,297,1,1
428,297,297,1,1
429,297,297,1,1
430,298,298,1,1
431,298,298,1,1
432,299,299,1,1
433,300,300,1,1
434,301,301,1,1
435,301,301,1,1
436,302,302,1,1
437,302,302,1,1
438,302,302,1,1
439,308,308,1,1
440,309,309,1,1
441,309,309,1,1
442,309,309,1,1
443,310,310,1,1
444,310,310,1,1
445,312,312,1,1
446,312,312,1,1
447,314,314,1,1
448,314,314,1,1
449,315,315,1,1
450,316,316,1,1
451,316,316,1,1
452,317,317,1,1
453,317,317,1,1
454,317,317,1,1
455,320,320,1,1
456,322,322,1,1
457,322,322,1,1
458,322,322,1,1
459,323,323,1,1
460,324,324,1,1
461,324,324,1,1
462,325,325,1,1
463,325,325,1,1
464,326,326,1,1
465,326,326,1,1
466,326,326,1,1
467,326,326,1,1
468,326,326,1,1
469,327,327,1,1
470,327,327,1,1
471,327,327,1,1
472,327,327,1,1
473,328,328,1,1
474,329,329,1,1
475,329,329,1,1
476,330,330,1,1
477,330,330,1,1
478,330,330,1,1
479,331,331,1,1
480,331,331,1,1
481,331,331,1,1
482,331,331,1,1
483,332,332,1,1
484,333,333,1,1
485,334,334,1,1
486,334,334,1,1
487,336,336,1,1
488,337,337,1,1
489,339,339,1,1
490,339,339,1,1
491,342,342,1,1
492,342,342,1,1
493,343,343,1,1
494,343,343,1,1
495,344,344,1,1
496,344,344,1,1
497,345,345,1,1
498,346,346,1,1
499,346,346,1,1
500,347,347,1,1
501,347,347,1,1
502,348,348,1,1
503,348,348,1,1
504,349,349,1,1
505,349,349,1,1
506,349,349,1,1
507,350,350,1,1
508,351,351,1,1
509,353,353,1,1
510,354,354,1,1
511,354,354,1,1
512,355,355,1,1
513,355,355,1,1
514,355,355,1,1
515,356,356,1,1
516,357,357,1,1
517,357,357,1,1
518,358,358,1,1
519,358,358,1,1
520,358,358,1,1
521,358,358,1,1
522,359,359,1,1
523,359,359,1,1
524,360,360,1,1
525,361,361,1,1
526,364,364,1,1
527,364,364,1,1
528,365,365,1,1
529,365,365,1,1
530,367,367,1,1
531,368,368,1,1
532,369,369,1,1
533,370,370,1,1
534,371,371,1,1
535,371,371,1,1
536,371,371,1,1
537,372,372,1,1
538,372,372,1,1
539,373,373,1,1
540,373,373,1,1
541,373,373,1,1
542,373,373,1,1
543,375,375,1,1
544,378,378,1,1
545,380,380,1,1
546,382,382,1,1
547,382,382,1,1
548,383,383,1,1
549,384,384,1,1
550,385,385,1,1
551,386,386,1,1
552,386,386,1,1
553,387,387,1,1
554,388,388,1,1
555,389,389,1,1
556,390,390,1,1
557,390,390,1,1
558,392,392,1,1
559,393,393,1,1
560,395,395,1,1
561,395,395,1,1
562,395,395,1,1
563,395,395,1,1
564,396,396,1,1
565,398,398,1,1
566,399,399,1,1
567,400,400,1,1
568,401,401,1,1
569,403,403,1,1
570,403,403,1,1
571,404,404,1,1
572,404,404,1,1
573,408,408,1,1
574,408,408,1,1
575,409,409,1,1
576,409,409,1,1
577,410,410,1,1
578,410,410,1,1
579,411,411,1,1
580,411,411,1,1
581,411,411,1,1
582,411,411,1,1
583,411,411,1,1
584,411,411,1,1
585,413,413,1,1
586,414,414,1,1
587,414,414,1,1
588,415,415,1,1
589,415,415,1,1
590,416,416,1,1
591,416,416,1,1
592,417,417,1,1
593,418,418,1,1
594,418,418,1,1
595,419,419,1,1
596,420,420,1,1
597,420,420,1,1
598,421,421,1,1
599,421,421,1,1
600,422,422,1,1
601,422,422,1,1
602,424,424,1,1
603,425,425,1,1
604,425,425,1,1
605,425,425,1,1
606,426,426,1,1
607,426,426,1,1
608,426,426,1,1
609,427,427,1,1
610,427,427,1,1
611,428,428,1,1
612,428,428,1,1
613,430,430,1,1
614,430,430,1,1
615,431,431,1,1
616,431,431,1,1
617,432,432,1,1
618,433,433,1,1
619,433,433,1,1
620,434,434,1,1
621,435,435,1,1
622,436,436,1,1
623,436,436,1,1
624,436,436,1,1
625,437,437,1,1
626,438,438,1,1
627,438,438,1,1
628,440,440,1,1
629,440,440,1,1
630,441,441,1,1
631,441,441,1,1
632,442,442,1,1
633,442,442,1,1
634,446,446,1,1
635,446,446,1,1
636,448,448,1,1
637,449,449,1,1
638,449,449,1,1
639,449,449,1,1
640,450,450,1,1
641,451,451,1,1
642,451,451,1,1
643,452,452,1,1
644,453,453,1,1
645,453,453,1,1
646,453,453,1,1
647,454,454,1,1
648,456,456,1,1
649,457,457,1,1
650,457,457,1,1
651,458,458,1,1
652,459,459,1,1
653,460,460,1,1
654,461,461,1,1
655,461,461,1,1
656,462,462,1,1
657,463,463,1,1
658,464,464,1,1
659,465,465,1,1
660,465,465,1,1
661,465,465,1,1
662,465,465,1,1
663,465,465,1,1
664,467,467,1,1
665,467,467,1,1
666,467,467,1,1
667,468,468,1,1
668,469,469,1,1
669,469,469,1,1
670,470,470,1,1
671,470,470,1,1
672,470,470,1,1
673,472,472,1,1
674,473,473,1,1
675,473,473,1,1
676,475,475,1,1
677,475,475,1,1
678,475,475,1,1
679,475,475,1,1
680,476,476,1,1
681,480,480,1,1
682,480,480,1,1
683,480,480,1,1
684,480,480,1,1
685,481,481,1,1
686,482,482,1,1
687,483,483,1,1
688,483,483,1,1
689,485,485,1,1
690,486,486,1,1
691,486,486,1,1
692,486,486,1,1
693,487,487,1,1
694,488,488,1,1
695,489,489,1,1
696,489,489,1,1
697,489,489,1,1
698,492,492,1,1
699,492,492,1,1
700,494,494,1,1
701,494,494,1,1
702,495,495,1,1
703,499,499,1,1
704,499,499,1,1
705,500,500,1,1
706,502,502,1,1
707,503,503,1,1
708,503,503,1,1
709,503,503,1,1
710,503,503,1,1
711,505,505,1,1
712,507,507,1,1
713,507,507,1,1
714,508,508,1,1
715,508,508,1,1
716,508,508,1,1
717,510,510,1,1
718,511,511,1,1
719,511,511,1,1
720,511,511,1,1
721,511,511,1,1
722,512,512,1,1
723,513,513,1,1
724,513,513,1,1
725,514,514,1,1
726,514,514,1,1
727,514,514,1,1
728,514,514,1,1
729,514,514,1,1
730,514,514,1,1
731,514,514,1,1
732,516,516,1,1
733,516,516,1,1
734,517,517,1,1
735,517,517,1,1
736,518,518,1,1
737,518,518,1,1
738,520,520,1,1
739,521,521,1,1
740,521,521,1,1
741,522,522,1,1
742,522,522,1,1
743,524,524,1,1
744,524,524,1,1
745,524,524,1,1
746,525,525,1,1
747,526,526,1,1
748,526,526,1,1
749,527,527,1,1
750,527,527,1,1
751,527,527,1,1
752,529,529,1,1
753,529,529,1,1
754,529,529,1,1
755,530,530,1,1
756,530,530,1,1
757,530,530,1,1
758,531,531,1,1
759,531,531,1,1
760,532,532,1,1
761,533,533,1,1
762,534,534,1,1
763,534,534,1,1
764,534,534,1,1
765,534,534,1,1
766,536,536,1,1
767,536,536,1,1
768,536,536,1,1
769,537,537,1,1
770,537,537,1,1
771,538,538,1,1
772,538,538,1,1
773,538,538,1,1
774,539,539,1,1
775,539,539,1,1
776,539,539,1,1
777,539,539,1,1
778,541,541,1,1
779,543,543,1,1
780,544,544,1,1
781,544,544,1,1
782,545,545,1,1
783,545,545,1,1
784,546,546,1,1
785,546,546,1,1
786,546,546,1,1
787,546,546,1,1
788,548,548,1,1
789,548,548,1,1
790,549,549,1,1
791,550,550,1,1
792,552,552,1,1
793,553,553,1,1
794,554,554,1,1
795,554,554,1,1
796,554,554,1,1
797,554,554,1,1
798,555,555,1,1
799,555,555,1,1
800,555,555,1,1
801,556,556,1,1
802,556,556,1,1
803,558,558,1,1
804,558,558,1,1
805,559,559,1,1
806,559,559,1,1
807,559,559,1,1
808,561,561,1,1
809,561,561,1,1
810,561,561,1,1
811,562,562,1,1
812,562,562,1,1
813,562,562,1,1
814,562,562,1,1
815,562,562,1,1
816,563,563,1,1
817,563,563,1,1
818,563,563,1,1
819,564,564,1,1
820,564,564,1,1
821,565,565,1,1
822,565,565,1,1
823,566,566,1,1
824,566,566,1,1
825,566,566,1,1
826,567,567,1,1
827,569,569,1,1
828,570,570,1,1
829,570,570,1,1
830,570,570,1,1
831,570,570,1,1
832,572,572,1,1
833,572,572,1,1
834,572,572,1,1
835,573,573,1,1
836,573,573,1,1
837,574,574,1,1
838,574,574,1,1
839,574,574,1,1
840,574,574,1,1
841,575,575,1,1
842,575,575,1,1
843,575,575,1,1
844,576,576,1,1
845,577,577,1,1
846,577,577,1,1
847,578,578,1,1
848,580,580,1,1
849,580,580,1,1
850,580,580,1,1
851,580,580,1,1
852,580,580,1,1
853,581,581,1,1
854,581,581,1,1
855,582,582,1,1
856,585,585,1,1
857,585,585,1,1
858,585,585,1,1
859,587,587,1,1
860,587,587,1,1
861,587,587,1,1
862,588,588,1,1
863,588,588,1,1
864,589,589,1,1
865,589,589,1,1
866,590,590,1,1
867,592,592,1,1
868,593,593,1,1
869,594,594,1,1
870,594,594,1,1
871,594,594,1,1
872,594,594,1,1
873,596,596,1,1
874,597,597,1,1
875,598,598,1,1
876,598,598,1,1
877,599,599,1,1
878,599,599,1,1
879,599,599,1,1
880,600,600,1,1
881,601,601,1,1
882,601,601,1,1
883,601,601,1,1
884,603,603,1,1
885,604,604,1,1
886,605,605,1,1
887,606,606,1,1
888,608,608,1,1
889,609,609,1,1
890,609,609,1,1
891,609,609,1,1
892,610,610,1,1
893,611,611,1,1
894,611,611,1,1
895,611,611,1,1
896,614,614,1,1
897,615,615,1,1
898,615,615,1,1
899,615,615,1,1
900,616,616,1,1
901,616,616,1,1
902,618,618,1,1
903,618,618,1,1
904,619,619,1,1
905,619,619,1,1
906,619,619,1,1
907,619,619,1,1
908,620,620,1,1
909,621,621,1,1
910,623,623,1,1
911,623,623,1,1
912,626,626,1,1
913,627,627,1,1
914,627,627,1,1
915,628,628,1,1
916,628,628,1,1
917,629,629,1,1
918,630,630,1,1
919,630,630,1,1
920,631,631,1,1
921,631,631,1,1
922,632,632,1,1
923,633,633,1,1
924,634,634,1,1
925,634,634,1,1
926,635,635,1,1
927,636,636,1,1
928,638,638,1,1
929,638,638,1,1
930,638,638,1,1
931,638,638,1,1
932,639,639,1,1
933,640,640,1,1
934,640,640,1,1
935,640,640,1,1
936,640,640,1,1
937,640,640,1,1
938,640,640,1,1
939,641,641,1,1
940,641,641,1,1
941,642,642,1,1
942,642,642,1,1
943,643,643,1,1
944,644,644,1,1
945,645,645,1,1
946,645,645,1,1
947,645,645,1,1
948,645,645,1,1
949,646,646,1,1
950,646,646,1,1
951,647,647,1,1
952,648,648,1,1
953,649,649,1,1
954,649,649,1,1
955,650,650,1,1
956,651,651,1,1
957,652,652,1,1
958,653,653,1,1
959,653,653,1,1
960,654,654,1,1
961,654,654,1,1
962,654,654,1,1
963,654,654,1,1
964,655,655,1,1
965,656,656,1,1
966,656,656,1,1
967,657,657,1,1
968,657,657,1,1
969,657,657,1,1
970,658,658,1,1
971,659,659,1,1
972,659,659,1,1
973,660,660,1,1
974,661,661,1,1
975,661,661,1,1
976,663,663,1,1
977,664,664,1,1
978,664,664,1,1
979,664,664,1,1
980,665,665,1,1
981,667,667,1,1
982,669,669,1,1
983,670,670,1,1
984,670,670,1,1
985,671,671,1,1
986,671,671,1,1
987,678,678,1,1
988,679,679,1,1
989,679,679,1,1
990,680,680,1,1
991,680,680,1,1
992,681,681,1,1
993,682,682,1,1
994,682,682,1,1
995,682,682,1,1
996,683,683,1,1
997,683,683,1,1
998,683,683,1,1
999,684,684,1,1
1000,684,684,1,1
1001,685,685,1,1
1002,687,687,1,1
1003,687,687,1,1
1004,687,687,1,1
1005,688,688,1,1
1006,689,689,1,1
1007,690,690,1,1
1008,690,690,1,1
1009,693,693,1,1
1010,693,693,1,1
1011,694,694,1,1
1012,694,694,1,1
1013,695,695,1,1
1014,695,695,1,1
1015,695,695,1,1
1016,696,696,1,1
1017,696,696,1,1
1018,697,697,1,1
1019,697,697,1,1
1020,698,698,1,1
1021,699,699,1,1
1022,700,700,1,1
1023,700,700,1,1
1024,701,701,1,1
1025,701,701,1,1
1026,702,702,1,1
1027,702,702,1,1
1028,703,703,1,1
1029,703,703,1,1
1030,704,704,1,1
1031,704,704,1,1
1032,704,704,1,1
1033,704,704,1,1
1034,705,705,1,1
1035,705,705,1,1
1036,705,705,1,1
1037,706,706,1,1
1038,706,706,1,1
1039,708,708,1,1
1040,709,709,1,1
1041,710,710,1,1
1042,712,712,1,1
1043,712,712,1,1
1044,713,713,1,1
1045,715,715,1,1
1046,715,715,1,1
1047,715,715,1,1
1048,716,716,1,1
1049,721,721,1,1
1050,721,721,1,1
1051,722,722,1,1
1052,723,723,1,1
1053,723,723,1,1
1054,723,723,1,1
1055,724,724,1,1
1056,726,726,1,1
1057,727,727,1,1
1058,728,728,1,1
1059,728,728,1,1
1060,730,730,1,1
1061,730,730,1,1
1062,732,732,1,1
1063,732,732,1,1
1064,734,734,1,1
1065,734,734,1,1
1066,736,736,1,1
1067,736,736,1,1
1068,737,737,1,1
1069,738,738,1,1
1070,740,740,1,1
1071,740,740,1,1
1072,740,740,1,1
1073,741,741,1,1
1074,741,741,1,1
1075,742,742,1,1
1076,743,743,1,1
1077,743,743,1,1
1078,743,743,1,1
1079,743,743,1,1
1080,745,745,1,1
1081,747,747,1,1
1082,748,748,1,1
1083,748,748,1,1
1084,748,748,1,1
1085,750,750,1,1
1086,750,750,1,1
1087,752,752,1,1
1088,753,753,1,1
1089,753,753,1,1
1090,754,754,1,1
1091,755,755,1,1
1092,755,755,1,1
1093,755,755,1,1
1094,755,755,1,1
1095,756,756,1,1
1096,756,756,1,1
1097,756,756,1,1
1098,760,760,1,1
1099,760,760,1,1
1100,764,764,1,1
1101,766,766,1,1
1102,767,767,1,1
1103,767,767,1,1
1104,767,767,1,1
1105,768,768,1,1
1106,768,768,1,1
1107,768,768,1,1
1108,768,768,1,1
1109,768,768,1,1
1110,770,770,1,1
1111,770,770,1,1
1112,770,770,1,1
1113,771,771,1,1
1114,772,772,1,1
1115,772,772,1,1
1116,772,772,1,1
1117,773,773,1,1
1118,773,773,1,1
1119,773,773,1,1
1120,773,773,1,1
1121,775,775,1,1
1122,775,775,1,1
1123,777,777,1,1
1124,777,777,1,1
1125,778,778,1,1
1126,780,780,1,1
1127,780,780,1,1
1128,780,780,1,1
1129,782,782,1,1
1130,783,783,1,1
1131,783,783,1,1
1132,784,784,1,1
1133,784,784,1,1
1134,785,785,1,1
1135,785,785,1,1
1136,785,785,1,1
1137,787,787,1,1
1138,787,787,1,1
1139,787,787,1,1
1140,788,788,1,1
1141,788,788,1,1
1142,789,789,1,1
1143,791,791,1,1
1144,791,791,1,1
1145,796,796,1,1
1146,797,797,1,1
1147,797,797,1,1
1148,798,798,1,1
1149,798,798,1,1
1150,798,798,1,1
1151,800,800,1,1
1152,801,801,1,1
1153,801,801,1,1
1154,801,801,1,1
1155,802,802,1,1
1156,804,804,1,1
1157,804,804,1,1
1158,805,805,1,1
1159,806,806,1,1
1160,808,808,1,1
1161,810,810,1,1
1162,812,812,1,1
1163,812,812,1,1
1164,815,815,1,1
1165,816,816,1,1
1166,816,816,1,1
1167,818,818,1,1
1168,820,820,1,1
1169,820,820,1,1
1170,822,822,1,1
1171,824,824,1,1
1172,825,825,1,1
1173,826,826,1,1
1174,828,828,1,1
1175,830,830,1,1
1176,830,830,1,1
1177,831,831,1,1
1178,832,832,1,1
1179,833,833,1,1
1180,833,833,1,1
1181,833,833,1,1
1182,833,833,1,1
1183,834,834,1,1
1184,834,834,1,1
1185,834,834,1,1
1186,836,836,1,1
1187,837,837,1,1
1188,837,837,1,1
1189,838,838,1,1
1190,838,838,1,1
1191,841,841,1,1
1192,841,841,1,1
1193,842,842,1,1
1194,844,844,1,1
1195,844,844,1,1
1196,844,844,1,1
1197,844,844,1,1
1198,844,844,1,1
1199,848,848,1,1
1200,849,849,1,1
1201,850,850,1,1
1202,850,850,1,1
1203,850,850,1,1
1204,851,851,1,1
1205,851,851,1,1
1206,851,851,1,1
1207,852,852,1,1
1208,853,853,1,1
1209,853,853,1,1
1210,853,853,1,1
1211,854,854,1,1
1212,855,855,1,1
1213,856,856,1,1
1214,857,857,1,1
1215,858,858,1,1
1216,858,858,1,1
1217,859,859,1,1
1218,861,861,1,1
1219,861,861,1,1
1220,862,862,1,1
1221,862,862,1,1
1222,864,864,1,1
1223,864,864,1,1
1224,865,865,1,1
1225,866,866,1,1
1226,867,867,1,1
1227,867,867,1,1
1228,867,867,1,1
1229,868,868,1,1
1230,868,868,1,1
1231,869,869,1,1
1232,869,869,1,1
1233,870,870,1,1
1234,870,870,1,1
1235,872,872,1,1
1236,874,874,1,1
1237,875,875,1,1
1238,876,876,1,1
1239,876,876,1,1
1240,877,877,1,1
1241,877,877,1,1
1242,878,878,1,1
1243,878,878,1,1
1244,879,879,1,1
1245,880,880,1,1
1246,880,880,1,1
1247,881,881,1,1
1248,881,881,1,1
1249,882,882,1,1
1250,882,882,1,1
1251,884,884,1,1
1252,890,890,1,1
1253,891,891,1,1
1254,891,891,1,1
1255,891,891,1,1
1256,892,892,1,1
1257,892,892,1,1
1258,893,893,1,1
1259,894,894,1,1
1260,895,895,1,1
1261,896,896,1,1
1262,897,897,1,1
1263,900,900,1,1
1264,900,900,1,1
1265,901,901,1,1
1266,903,903,1,1
1267,903,903,1,1
1268,904,904,1,1
1269,904,904,1,1
1270,906,906,1,1
1271,906,906,1,1
1272,907,907,1,1
1273,908,908,1,1
1274,911,911,1,1
1275,911,911,1,1
1276,912,912,1,1
1277,913,913,1,1
1278,913,913,1,1
1279,914,914,1,1
1280,915,915,1,1
1281,917,917,1,1
1282,918,918,1,1
1283,918,918,1,1
1284,921,921,1,1
1285,921,921,1,1
1286,921,921,1,1
1287,921,921,1,1
1288,921,921,1,1
1289,922,922,1,1
1290,923,923,1,1
1291,923,923,1,1
1292,925,925,1,1
1293,925,925,1,1
1294,925,925,1,1
1295,925,925,1,1
1296,926,926,1,1
1297,926,926,1,1
1298,926,926,1,1
1299,927,927,1,1
1300,927,927,1,1
1301,929,929,1,1
1302,929,929,1,1
1303,929,929,1,1
1304,932,932,1,1
1305,932,932,1,1
1306,932,932,1,1
1307,932,932,1,1
1308,932,932,1,1
1309,932,932,1,1
1310,933,933,1,1
1311,933,933,1,1
1312,934,934,1,1
1313,936,936,1,1
1314,936,936,1,1
1315,937,937,1,1
1316,939,939,1,1
1317,940,940,1,1
1318,940,940,1,1
1319,940,940,1,1
1320,941,941,1,1
1321,942,942,1,1
1322,946,946,1,1
1323,946,946,1,1
1324,946,946,1,1
1325,946,946,1,1
1326,947,947,1,1
1327,949,949,1,1
1328,950,950,1,1
1329,951,951,1,1
1330,951,951,1,1
1331,951,951,1,1
1332,952,952,1,1
1333,953,953,1,1
1334,954,954,1,1
1335,954,954,1,1
1336,956,956,1,1
1337,957,957,1,1
1338,957,957,1,1
1339,958,958,1,1
1340,961,961,1,1
1341,962,962,1,1
1342,963,963,1,1
1343,963,963,1,1
1344,963,963,1,1
1345,964,964,1,1
1346,965,965,1,1
1347,965,965,1,1
1348,966,966,1,1
1349,966,966,1,1
1350,969,969,1,1
1351,969,969,1,1
1352,969,969,1,1
1353,970,970,1,1
1354,970,970,1,1
1355,973,973,1,1
1356,974,974,1,1
1357,974,974,1,1
1358,975,975,1,1
1359,975,975,1,1
